author,count,conference,year
Eric Sommerlade,1,WACV,2021
Yu Lin,1,WACV,2021
Yigong Wang,1,WACV,2021
Yifan Li,1,WACV,2021
Yang Gao,1,WACV,2021
Zhuoyi Wang,1,WACV,2021
Latifur Khan,1,WACV,2021
Youngrock Oh,1,WACV,2021
Hyungsik Jung,1,WACV,2021
Jeonghyung Park,1,WACV,2021
Min Soo Kim,1,WACV,2021
Peng Kang,1,WACV,2021
Jianping Zhang,1,WACV,2021
Chen Ma,1,WACV,2021
Guiling Sun,1,WACV,2021
Marcus Valtonen Ornhag,1,WACV,2021
Patrik Persson,1,WACV,2021
Marten Wadenback,1,WACV,2021
Kalle Astrom,1,WACV,2021
Xuaner (Cecilia) Zhang,1,WACV,2021
Jonathan T. Barron,1,WACV,2021
Neal Wadhwa,1,WACV,2021
Rahul Garg,1,WACV,2021
Feng Liu,1,WACV,2021
Hung Tran,1,WACV,2021
Vuong Le,1,WACV,2021
Truyen Tran,1,WACV,2021
Longlong Jing,1,WACV,2021
Toufiq Parag,1,WACV,2021
Zhe Wu,1,WACV,2021
Hongcheng Wang,1,WACV,2021
Sobhan Soleymani,1,WACV,2021
Ali Dabouei,1,WACV,2021
Fariborz Taherkhani,1,WACV,2021
Jeremy Dawson,1,WACV,2021
Qinxuan Luo,1,WACV,2021
Lingfeng Wang,1,WACV,2021
Jingguo Lv,1,WACV,2021
Shiming Xiang,1,WACV,2021
Chunhong Pan,1,WACV,2021
Qian Zhang,1,WACV,2021
Bo Wang,1,WACV,2021
Wei Wen,1,WACV,2021
Hai Li,1,WACV,2021
Junhui Liu,1,WACV,2021
Trevor Seets,1,WACV,2021
Atul Ingle,1,WACV,2021
Martin Laurenzis,1,WACV,2021
Andreas Velten,1,WACV,2021
Adil Karjauv,1,WACV,2021
Sohee Park,1,WACV,2021
Arani Bhattacharya,1,WACV,2021
Samir R. Das,1,WACV,2021
Yahui Zhang,1,WACV,2021
Shaodi You,1,WACV,2021
Shivam Chandhok,1,WACV,2021
Vineeth N Balasubramanian,1,WACV,2021
Marco Toldo,1,WACV,2021
Umberto Michieli,1,WACV,2021
Pietro Zanuttigh,1,WACV,2021
Yash Patel,1,WACV,2021
Srikar Appalaraju,1,WACV,2021
R. Manmatha,1,WACV,2021
